Label	Weight	Text
l-ddk-calendar	1	schedule an appointment on thursday october second at 8 forty am mom s medical appointment
l-ddk-calendar	1	what time do i have work tomorrow
l-ddk-calendar	1	i need to go back
l-ddk-calendar	1	move my 9 am doctor ' s appointment to 10 am
l-ddk-calendar	1	please cancel all of them
l-ddk-calendar	1	create a calendar appointment at 3:30 tomorrow for half an hour
l-ddk-calendar	1	please inform meeting attendees that i am running late
l-ddk-calendar	1	where's my next meeting
l-ddk-calendar	1	change the end date of my trip from the 3rd to the 4th
l-ddk-calendar	1	move party planning meeting from saturday to friday at 1pm
l-ddk-calendar	1	join meeting
l-ddk-calendar	1	find a meeting subject daily meeting
l-ddk-calendar	1	go back to the previous step
l-ddk-calendar	1	previous one please
l-ddk-calendar	1	schedule a lunch meeting with my lead
l-ddk-calendar	1	find me the meetings at 6
l-ddk-calendar	1	should you schedule to after lunch
l-ddk-calendar	1	change my schedule
l-ddk-calendar	1	please inform joshua that i will be late for our meeting today
l-ddk-calendar	1	i would like to know if my mother is available today
l-ddk-calendar	1	schedule a doctor s office appointment for march 12th
l-ddk-calendar	1	call into meeting
l-ddk-calendar	1	go to the next one please
l-ddk-calendar	1	connect me to 10 00 conf call with bryan
l-ddk-calendar	1	delete event
l-ddk-calendar	1	meeting with ellen fung on monday at 9 am
l-ddk-calendar	1	move my meeting to 6pm from 7pm
l-ddk-calendar	1	schedule dentist appointment with madden for may the 20th at 3 pm
l-ddk-calendar	1	view emily calendar
l-ddk-calendar	1	put dance on my calendar for monday 7 pm
l-ddk-calendar	1	schedule a meeting for tomorrow at 5 pm
l-ddk-calendar	1	when is dylan available
l-ddk-calendar	1	i want to cancel it please
l-ddk-calendar	1	can you check my dad 's calendar for free time this week
l-ddk-calendar	1	where is my next appointment with olivia
l-ddk-calendar	1	postpone my four p. m. meeting today until five p. m.
l-ddk-calendar	1	list the attendees of the next meeting
l-ddk-calendar	1	help me to find a meeting room
l-ddk-calendar	1	schedule ben baig for saturday evening
l-ddk-calendar	1	can you tell me about master chief
l-ddk-calendar	1	add order cabinets to my calendar today at 2 o clock
l-ddk-calendar	1	update my camping appointment
l-ddk-calendar	1	cancel it i don ' t want that
l-ddk-calendar	1	accept the event for tonight.
l-ddk-calendar	1	add work to calendar friday from 8 for an hour
l-ddk-calendar	1	link join next meeting
l-ddk-calendar	1	add work to my calendar today
l-ddk-calendar	1	cancel everything
l-ddk-calendar	1	move my next meeting out thirty minutes
l-ddk-calendar	1	don't change it
l-ddk-calendar	1	is grace available for the daily scrum meeting with engineering team from 10 to 11
l-ddk-calendar	1	what do i have to do tomorrow
l-ddk-calendar	1	stop changing it
l-ddk-calendar	1	i don't want to join it
l-ddk-calendar	1	connect to conference call now
l-ddk-calendar	1	is gerald busy this weekend
l-ddk-calendar	1	location of 11 am meeting
l-ddk-calendar	1	on saturday at 7 thirty p m
l-ddk-calendar	1	put doctor s appointment in my calendar for 5 forty next thursday
l-ddk-calendar	1	go back to the main menu
l-ddk-calendar	1	is theresa free october 9th
l-ddk-calendar	1	cancel the calendar
l-ddk-calendar	1	change meeting from 2-3pm to 4-5pm today
l-ddk-calendar	1	schedule a meeting on nov. 3 from 3-4pm
l-ddk-calendar	1	add doctors appointment on march 13 at 2 pm at the original health clinic
l-ddk-calendar	1	find a meeting with title sharing from steven
l-ddk-calendar	1	bing find me a conference room in the bravern this afternoon
l-ddk-calendar	1	what do i have this afternoon
l-ddk-calendar	1	am i busy on this weekend
l-ddk-calendar	1	add hope middle school meet and greet on my calendar
l-ddk-calendar	1	which is my next event
l-ddk-calendar	1	put hair appointment on calendar
l-ddk-calendar	1	return to previous step
l-ddk-calendar	1	i want to meet with bruce lee so book the conference room for thursday at one
l-ddk-calendar	1	new appointment for tomorrow
l-ddk-calendar	1	schedule an appointment on monday from noon to 4 pm
l-ddk-calendar	1	new calendar event
l-ddk-calendar	1	what time is my last meeting
l-ddk-calendar	1	excellent
l-ddk-calendar	1	add work to calendar thursday 8 30 am
l-ddk-calendar	1	when do i have free time today
l-ddk-calendar	1	accept the appointment from 3pm to 5pm.
l-ddk-calendar	1	okay thank you
l-ddk-calendar	1	make appt for 3 pm on christmas
l-ddk-calendar	1	is this room busy at 5 pm
l-ddk-calendar	1	check meeting room for tomorrow
l-ddk-calendar	1	running late for meeting - notify others
l-ddk-calendar	1	add ballet to my calendar wednesday at five thirty to six thirty pm
l-ddk-calendar	1	i'm supposed to meet daisy, not katy
l-ddk-calendar	1	schedule a meeting with andy
l-ddk-calendar	1	yes add
l-ddk-calendar	1	schedule an appointment for 9 am
l-ddk-calendar	1	change 12am meeting to start 10 minutes earlier
l-ddk-calendar	1	i'm busy at that time
l-ddk-calendar	1	accept the event sent by yolanda wong.
l-ddk-calendar	1	stop checking it
l-ddk-calendar	1	i have other things to do at that time
l-ddk-calendar	1	what's after that
l-ddk-calendar	1	what ' s going on this weekend
l-ddk-calendar	1	what is next in calendar
l-ddk-calendar	1	connect me with conference call
l-ddk-calendar	1	make next meeting to start 1 hour later
l-ddk-calendar	1	delete appointment
l-ddk-calendar	1	append dad's birthday every july 21st
l-ddk-calendar	1	i'm afraid i can't
l-ddk-calendar	1	when do i break up from school
l-ddk-calendar	1	make appointment on monday.
l-ddk-calendar	1	do i have any meetings today
l-ddk-calendar	1	yes
l-ddk-calendar	1	find a meeting with title second lesson from amanda
l-ddk-calendar	1	connect to weekly marketing meeting
l-ddk-calendar	1	who responded to meeting request
l-ddk-calendar	1	wrong
l-ddk-calendar	1	yes that ' s fine
l-ddk-calendar	1	cancel the meeting
l-ddk-calendar	1	can you cancel that
l-ddk-calendar	1	who am i meeting at 10 am tomorrow
l-ddk-calendar	1	do i have any spare time before next appointment
l-ddk-calendar	1	nothing just cancel it
l-ddk-calendar	1	when is my next meeting with miss kathleen
l-ddk-calendar	1	schedule an appointment with madden tomorrow at 5 pm
l-ddk-calendar	1	change the appointment ending at 4 to end at 5 instead
l-ddk-calendar	1	join budget conference call
l-ddk-calendar	1	schedule lunch with pura at noon on wednesday may 20 minutes
l-ddk-calendar	1	what ' s my 1st meeting tomorrow
l-ddk-calendar	1	schedule an appointment from june 18th to june 20th
l-ddk-calendar	1	cancel cancel
l-ddk-calendar	1	schedule dinner on the 8th at 6 thirty p m
l-ddk-calendar	1	cancel my appointment for october 4
l-ddk-calendar	1	not this location
l-ddk-calendar	1	message nancy and tell him to postpone the meeting because i ' m going to be 30 minutes late
l-ddk-calendar	1	move shoe appointment to tuesday at one
l-ddk-calendar	1	stop
l-ddk-calendar	1	delete the appointment with jeffrey
l-ddk-calendar	1	change time
l-ddk-calendar	1	show me my calendar for monday
l-ddk-calendar	1	add megan training to calendar on july 4th at 11 am
l-ddk-calendar	1	when is my daily stand up with ethan
l-ddk-calendar	1	connect me to marketing meeting
l-ddk-calendar	1	what do i have on my calendar today
l-ddk-calendar	1	schedule a meeting tomorrow
l-ddk-calendar	1	find me the meetings at 9 o'clock
l-ddk-calendar	1	am i available at 10 am on monday
l-ddk-calendar	1	sure go ahead
l-ddk-calendar	1	meet with carol lee at home on march 10th at 4 pm
l-ddk-calendar	1	add ultimate frisbee on sunday at 2 pm for 2 hours
l-ddk-calendar	1	i want to meet with donna please book for thursday the conference room at one
l-ddk-calendar	1	who will be attending picnic
l-ddk-calendar	1	update lunch appointment
l-ddk-calendar	1	i don't like the time
l-ddk-calendar	1	stop finding it
l-ddk-calendar	1	who is attending the meetings
l-ddk-calendar	1	schedule dinner with madden at 6 pm on june 4th at spring restaurant
l-ddk-calendar	1	when is the social
l-ddk-calendar	1	what appointments do i have tomorrow
l-ddk-calendar	1	move my 10pm meeting to 9pm
l-ddk-calendar	1	create a meeting for tomorrow 6pm with lucy chen
l-ddk-calendar	1	i'd rather not. thanks
l-ddk-calendar	1	how much time do i have until my meeting with larry
l-ddk-calendar	1	where am i going tonight
l-ddk-calendar	1	accept the meeting with mary and tom held on wednesday
l-ddk-calendar	1	cancel my event
l-ddk-calendar	1	what time is the trade show this saturday
l-ddk-calendar	1	what do i have tomorrow
l-ddk-calendar	1	clear all the appointments from my calendar for today
l-ddk-calendar	1	am i free at 5 pm today
l-ddk-calendar	1	connect me to the budget meeting conference call
l-ddk-calendar	1	schedule my vacation from today 5pm to tomorrow 5pm
l-ddk-calendar	1	will nicholas be attending the management meeting
l-ddk-calendar	1	i need to know about my next appointment
l-ddk-calendar	1	go ahead and cancel it
l-ddk-calendar	1	schedule holiday on the 31st july
l-ddk-calendar	1	where do i go tomorrow
l-ddk-calendar	1	notify attendees of office meeting that i will be a little later
l-ddk-calendar	1	where is that meeting
l-ddk-calendar	1	please alert 3 o ' clock meeting attendees
l-ddk-calendar	1	need to cancel it
l-ddk-calendar	1	set up an event
l-ddk-calendar	1	am i busy on the 6th of february
l-ddk-calendar	1	what do i have going on today
l-ddk-calendar	1	i'll attend the meeting this afternoon.
l-ddk-calendar	1	when ' s my next appointment
l-ddk-calendar	1	clear my schedule
l-ddk-calendar	1	how much time remaining till next meeting
l-ddk-calendar	1	schedule conference room with mary cooper for thursday at one
l-ddk-calendar	1	abort edition
l-ddk-calendar	1	create calendar : tomorrow morning from 9 to 11 at 1103 room for internal meeting
l-ddk-calendar	1	how many hours until my doc appointment
l-ddk-calendar	1	not this man
l-ddk-calendar	1	what is the schedule before that
l-ddk-calendar	1	schedule appointment for madden account payment
l-ddk-calendar	1	room 100 is location for this afternoon ' s meeting please notify others
l-ddk-calendar	1	is bruce young attending the meeting
l-ddk-calendar	1	add pay pearl fees on my calendar tomorrow
l-ddk-calendar	1	will jane be at the 3 pm meeting
l-ddk-calendar	1	will anthony be at the meeting
l-ddk-calendar	1	schedule an appointment to see cj on thursday
l-ddk-calendar	1	how long until my next meeting
l-ddk-calendar	1	join next meeting on link
l-ddk-calendar	1	how long is my 4 o'clock meeting
l-ddk-calendar	1	what are my appointments for this week
l-ddk-calendar	1	connect me to conference call with debra
l-ddk-calendar	1	check on the time to see when i go to school and pick up mark
l-ddk-calendar	1	show me brenda 's schedule for friday
l-ddk-calendar	1	get me on the conference call
l-ddk-calendar	1	schedule a dentist appointment for tomorrow night at 7 pm
l-ddk-calendar	1	put jason work on my calendar thursday 9 am to 5 pm
l-ddk-calendar	1	add dentist appointment to my calendar tomorrow from 3 to 4:30
l-ddk-calendar	1	never mind could you cancel that
l-ddk-calendar	1	it doesn't work for me
l-ddk-calendar	1	find a meeting about group meeting
l-ddk-calendar	1	when is my 1st meeting tomorrow
l-ddk-calendar	1	am i free on the 12th of july
l-ddk-calendar	1	how long will i wait for the next appointment
l-ddk-calendar	1	never mind
l-ddk-calendar	1	reschedule appointment with mark for next week
l-ddk-calendar	1	can you cancel it
l-ddk-calendar	1	sounds good okay
l-ddk-calendar	1	did mark sign up to the tomorrow's meeting
l-ddk-calendar	1	good
l-ddk-calendar	1	show the next
l-ddk-calendar	1	accept dinner
l-ddk-calendar	1	connect me with my 2 o clock meeting
l-ddk-calendar	1	schedule an appointment on october 31st
l-ddk-calendar	1	move 3pm meeting to 4pm
l-ddk-calendar	1	it's wrong
l-ddk-calendar	1	put dance class appointment
l-ddk-calendar	1	who shall be joining the meeting tomorrow at 2 pm
l-ddk-calendar	1	schedule wedding anniversary on friday evening
l-ddk-calendar	1	where is dinner with abigail liu
l-ddk-calendar	1	who will be in the banking meeting
l-ddk-calendar	1	time before my next appointment
l-ddk-calendar	1	what are my appointments today
l-ddk-calendar	1	about how long will the meeting last
l-ddk-calendar	1	where is meeting tomorrow at 11 am
l-ddk-calendar	1	connect me to the conference call
l-ddk-calendar	1	move my text meeting
l-ddk-calendar	1	how many days till april
l-ddk-calendar	1	add appt with helen ding for dinner on march 5th at 5 pm at dennys
l-ddk-calendar	1	cancel don't worry
l-ddk-calendar	1	please inform colleagues we will be meeting at 8 : 30 due to being late
l-ddk-calendar	1	put dentist on my calendar for this thursday at 10 am
l-ddk-calendar	1	am i busy this weekend
l-ddk-calendar	1	let me cancel that
l-ddk-calendar	1	change lunch date from 11 - 12 to 12 - 1 30
l-ddk-calendar	1	show the last one
l-ddk-calendar	1	schedule therapy appointment at 8 o clock
l-ddk-calendar	1	what do i have for today
l-ddk-calendar	1	go back a step
l-ddk-calendar	1	send a notice to douglas the first will be attending the meeting
l-ddk-calendar	1	go back please
l-ddk-calendar	1	notify diana that i ' ll be late to our meeting
l-ddk-calendar	1	will virginia be attending my next meeting
l-ddk-calendar	1	call harris conference
l-ddk-calendar	1	show me my next meeting
l-ddk-calendar	1	help me to book a conference room
l-ddk-calendar	1	what time is my mobile devices exam tomorrow
l-ddk-calendar	1	discard the appointment with george
l-ddk-calendar	1	set up an event in my calendar
l-ddk-calendar	1	change marathon training from 8:00am to 1:00pm
l-ddk-calendar	1	put dance on my calendar from 6 to 7
l-ddk-calendar	1	add pay credit card to calendar may twentieth
l-ddk-calendar	1	modify the meeting
l-ddk-calendar	1	no no
l-ddk-calendar	1	how many hours left till the closing ceremony
l-ddk-calendar	1	find an available meeting room from 3 to 5 tomorrow
l-ddk-calendar	1	what i am doing next week
l-ddk-calendar	1	where do i need to go today
l-ddk-calendar	1	will teresa be at my next meeting
l-ddk-calendar	1	quit the changing
l-ddk-calendar	1	make me a calendar event
l-ddk-calendar	1	ok
l-ddk-calendar	1	no i just cancel it
l-ddk-calendar	1	show me who will attend family gathering
l-ddk-calendar	1	make the meeting to start 1 hour later
l-ddk-calendar	1	how many hours remaining till next appointment
l-ddk-calendar	1	add chicago bulls versus washington wizards to my calendar tomorrow at seven pm
l-ddk-calendar	1	schedule a dinner for tonight at 8 pm
l-ddk-calendar	1	will jimmy parker be attending the meeting
l-ddk-calendar	1	no, please don't
l-ddk-calendar	1	maybe another time
l-ddk-calendar	1	who is going to tomorrow ' s meeting
l-ddk-calendar	1	what ' s my schedule tomorrow
l-ddk-calendar	1	what do i have from monday through wednesday
l-ddk-calendar	1	add dentist appointment to my calendar at 3:30 for the 8th of may
l-ddk-calendar	1	the contact name is wrong, it's daisy
l-ddk-calendar	1	what's going on this week
l-ddk-calendar	1	add team meeting to my calendar at 10pm with xiaoming yang
l-ddk-calendar	1	put jimmy on to doctor ken on october 20th at 3 30
l-ddk-calendar	1	do it
l-ddk-calendar	1	when is ncaa basketball today
l-ddk-calendar	1	i need to know about my date with jimmy
l-ddk-calendar	1	where is tomorrow meeting at 11 am
l-ddk-calendar	1	what am i doing on june ninth
l-ddk-calendar	1	schedule a soccer game for next friday
l-ddk-calendar	1	can you go back
l-ddk-calendar	1	show meeting participants
l-ddk-calendar	1	i want to know the time left for my next appointment
l-ddk-calendar	1	schedule appointment
l-ddk-calendar	1	reschedule my interview on monday to 1 pm
l-ddk-calendar	1	add go shopping with john meng on the calendar
l-ddk-calendar	1	cancel it please
l-ddk-calendar	1	what did the sister say about meeting on sunday
l-ddk-calendar	1	am i free from 3 pm - 10 pm
l-ddk-calendar	1	show me where my next appointment is
l-ddk-calendar	1	accept the meeting organized by jack lauren.
l-ddk-calendar	1	change 5pm appointment 1 hour earlier
l-ddk-calendar	1	tell attendees i am late
l-ddk-calendar	1	change calendar
l-ddk-calendar	1	ohh never mind
l-ddk-calendar	1	no cancel
l-ddk-calendar	1	accept the meeting with tom chen.
l-ddk-calendar	1	cancel the pickup food from ted
l-ddk-calendar	1	start the meeting
l-ddk-calendar	1	time remaining
l-ddk-calendar	1	schedule a doctors appointment with madden on march 12th at 4 pm
l-ddk-calendar	1	can you reserve room 649 right away
l-ddk-calendar	1	no, i'd like to meet her manager
l-ddk-calendar	1	schedule an appointment for me tomorrow at 3 am
l-ddk-calendar	1	meeting at 3 pm today locations
l-ddk-calendar	1	book the conference room for thursday at one i want to meet with benjamin
l-ddk-calendar	1	delete the appointment with mom
l-ddk-calendar	1	tell me the duration of the product introducation
l-ddk-calendar	1	accept today's event at 3pm.
l-ddk-calendar	1	am i available
l-ddk-calendar	1	cancel the group meeting
l-ddk-calendar	1	update my calendar from 2 pm to 4 pm today
l-ddk-calendar	1	look up my next appointment for me
l-ddk-calendar	1	please let them know i'm late
l-ddk-calendar	1	schedule a lunch date with mom every tuesday at noon for the next 5 weeks
l-ddk-calendar	1	make appointment with tom roth.
l-ddk-calendar	1	what is my schedule for tomorrow
l-ddk-calendar	1	send a message out to cancel my 3 pm meeting
l-ddk-calendar	1	what ' s the meeting today between 10 and 12:00
l-ddk-calendar	1	return please
l-ddk-calendar	1	am i available tomorrow at 5 30 pm
l-ddk-calendar	1	what is my schedule tomorrow
l-ddk-calendar	1	what i'm doing this weekend
l-ddk-calendar	1	schedule an event on the calendar
l-ddk-calendar	1	change the time to eleven thirty am
l-ddk-calendar	1	cancel my driving lesson tomorrow
l-ddk-calendar	1	no, i already have meeting 3pm tomorrow afternoon
l-ddk-calendar	1	book a meeting
l-ddk-calendar	1	change my 6pm event to 7pm
l-ddk-calendar	1	i'll attend the meeting at 2pm tomorrow in room 304
l-ddk-calendar	1	how much longer until my next meeting
l-ddk-calendar	1	cancel meeting
l-ddk-calendar	1	ohh no
l-ddk-calendar	1	schedule hair appointment on monday at 2 pm
l-ddk-calendar	1	do i have any free time this weekend
l-ddk-calendar	1	change 10 am meeting to start 20 minutes later
l-ddk-calendar	1	make me an appointment
l-ddk-calendar	1	is it going to last long
l-ddk-calendar	1	schedule an event for the 5th of july
l-ddk-calendar	1	change dentist appointment
l-ddk-calendar	1	update meeting from 8am-12pm to 7am-11am today
l-ddk-calendar	1	what are my meetings at night
l-ddk-calendar	1	how much longer do i have until pick up john from school
l-ddk-calendar	1	show time before next appointment
l-ddk-calendar	1	cancel an appointment
l-ddk-calendar	1	update my calendar
l-ddk-calendar	1	i need you to find a new meeting location
l-ddk-calendar	1	what ' s after that on my calendar
l-ddk-calendar	1	make appointment for 7 30
l-ddk-calendar	1	change marketing meeting from every tuesday to every wednesdays
l-ddk-calendar	1	new location for meeting this afternoon let others attendees know meeting is now in room 100
l-ddk-calendar	1	schedule an appointment for saturday at 8 dinner with madden
l-ddk-calendar	1	make me an appointment for the next week thursday
l-ddk-calendar	1	is virginia free on monday
l-ddk-calendar	1	find a meeting at 7pm from melissa
l-ddk-calendar	1	view ethan 's calendar
l-ddk-calendar	1	just cancel it
l-ddk-calendar	1	show me the meeting about online session
l-ddk-calendar	1	schedule an appointment for my mom
l-ddk-calendar	1	previous one
l-ddk-calendar	1	how much time do i have until i have to meet with michael
l-ddk-calendar	1	yes thank you
l-ddk-calendar	1	where am i going this weekend
l-ddk-calendar	1	where do i go for my meeting tomorrow at 11 am
l-ddk-calendar	1	change today 's meeting from 6pm to tomorrow 9am
l-ddk-calendar	1	how much time before my next appointment
l-ddk-calendar	1	find the meeting with timothy
l-ddk-calendar	1	when am i watching england
l-ddk-calendar	1	please alert those attending the meeting that i am running a few minutes late
l-ddk-calendar	1	running late to my meeting please let jennifer know
l-ddk-calendar	1	change my 9 30 till 10 30 appointment to 9 30 till 5
l-ddk-calendar	1	set up an appointment with pura
l-ddk-calendar	1	tell everyone the meeting is now in room 204
l-ddk-calendar	1	what ' s on my next meeting
l-ddk-calendar	1	what meet rooms do i have
l-ddk-calendar	1	change the location of my singing appointment
l-ddk-calendar	1	find the next meeting
l-ddk-calendar	1	not at this time
l-ddk-calendar	1	schedule an event for me
l-ddk-calendar	1	cancel that meeting
l-ddk-calendar	1	when do i have exam
l-ddk-calendar	1	cancel calendar entry
l-ddk-calendar	1	schedule an appointment for saturday at one 30 pm to measure house
l-ddk-calendar	1	add me to the conference call
l-ddk-calendar	1	cancel that appointment
l-ddk-calendar	1	cancel the untitled event on may twenty eighth
l-ddk-calendar	1	extend meeting from 9 am to 12 am
l-ddk-calendar	1	it's the wrong person
l-ddk-calendar	1	make me an appointment on the calendar
l-ddk-calendar	1	is madison busy
l-ddk-calendar	1	i want to delete an appointment
l-ddk-calendar	1	tell me how much time before my next meeting
l-ddk-calendar	1	let next meeting starting at 10am
l-ddk-calendar	1	please show me how much time i have to run errands
l-ddk-calendar	1	what ' s my 1st appointment tomorrow
l-ddk-calendar	1	oh cancel
l-ddk-calendar	1	notify all attendees
l-ddk-calendar	1	what time is my team meeting
l-ddk-calendar	1	call the morning breifing conference number
l-ddk-calendar	1	i'm not available next monday afternoon
l-ddk-calendar	1	it's the wrong room
l-ddk-calendar	1	move my 4 pm to 5 pm today
l-ddk-calendar	1	change my appointmnet with sarah to 5 pm
l-ddk-calendar	1	add picture day at school to my calendar for friday, november the 8th from 8 am to 9:30 am
l-ddk-calendar	1	add dance on tuesday at four o clock
l-ddk-calendar	1	add dinner with mom to personal
l-ddk-calendar	1	yes indeed
l-ddk-calendar	1	no way
l-ddk-calendar	1	how many days until june the fifteenth 2019
l-ddk-calendar	1	what is the meeting with daniel robert regarding
l-ddk-calendar	1	when am i free
l-ddk-calendar	1	who is participating tomorrow at 2 pm meeting
l-ddk-calendar	1	stop connecting it
l-ddk-calendar	1	what ' s on my calendar today
l-ddk-calendar	1	reserve room 313 right away
l-ddk-calendar	1	who is in my next meeting
l-ddk-calendar	1	schedule an event
l-ddk-calendar	1	forget it
l-ddk-calendar	1	where is my eleven o'clock meeting
l-ddk-calendar	1	notify others that i am going to be late to meeting
l-ddk-calendar	1	show me the duration of the weekly sharing
l-ddk-calendar	1	please notify everyone i ' m running late to the 3 pm meeting
l-ddk-calendar	1	show previous
l-ddk-calendar	1	when is my appointment with willie
l-ddk-calendar	1	how much time do i have for lunch today
l-ddk-calendar	1	remove final tutoring from my calendar
l-ddk-calendar	1	please tell me how long i have for lunch
l-ddk-calendar	1	where is tomorrow ' s 11 am meeting
l-ddk-calendar	1	put dentist appointment in my calendar tuesday 2 45 pm
l-ddk-calendar	1	what ' s happening today
l-ddk-calendar	1	show me my calendar
l-ddk-calendar	1	is saturday free
l-ddk-calendar	1	how much time until next scheduled appointment
l-ddk-calendar	1	am i free tomorrow 3 pm
l-ddk-calendar	1	add work to calendar at 3 pm on friday
l-ddk-calendar	1	who do i have next
l-ddk-calendar	1	find a meeting from donna
l-ddk-calendar	1	set up an appointment with my sister in my main calendar.
l-ddk-calendar	1	what time is my first meeting tomorrow
l-ddk-calendar	1	make me an appointment for ten forty next monday
l-ddk-calendar	1	schedule a meeting with han lu 8 am next tuesday
l-ddk-calendar	1	put swimming tomorrow
l-ddk-calendar	1	we should go back
l-ddk-calendar	1	cancel appointment today
l-ddk-calendar	1	i can't go there
l-ddk-calendar	1	what time is my meeting today
l-ddk-calendar	1	when is my next meeting with ms lawrence
l-ddk-calendar	1	modify the second meeting
l-ddk-calendar	1	how many days until march twenty six
l-ddk-calendar	1	at 10 am do i have a 30 minutes meeting
l-ddk-calendar	1	move to the next one
l-ddk-calendar	1	when ' s my doctor ' s appointment
l-ddk-calendar	1	where am i meeting austin and john
l-ddk-calendar	1	what time is my next appointment
l-ddk-calendar	1	schedule a azure workshop from 9am to tomorrow 5pm
l-ddk-calendar	1	schedule an appointment for me
l-ddk-calendar	1	cancel the appointment
l-ddk-calendar	1	what is henry doing on monday at noon
l-ddk-calendar	1	accept my meeting at tomorrow 10am
l-ddk-calendar	1	change lunch appt to 2
l-ddk-calendar	1	how much time until noon
l-ddk-calendar	1	perfect thank you
l-ddk-calendar	1	show me the calendar at night
l-ddk-calendar	1	how much time is open today
l-ddk-calendar	1	what allotted time is for hair dresser
l-ddk-calendar	1	join next link meeting
l-ddk-calendar	1	change my next meeting
l-ddk-calendar	1	move my twelve p. m. thirty minutes up
l-ddk-calendar	1	2 hours meeting with ladawn padilla at 5 on tuesday
l-ddk-calendar	1	am i free tonight
l-ddk-calendar	1	join current conference
l-ddk-calendar	1	tell me all about dinner date with stephanie
l-ddk-calendar	1	alright
l-ddk-calendar	1	can you move this appointment to 5pm
l-ddk-calendar	1	add dinner to personal calendar
l-ddk-calendar	1	update calendar
l-ddk-calendar	1	when is my next appointment with douglas
l-ddk-calendar	1	change today 's meeting from 6pm to tomorrow 9pm
l-ddk-calendar	1	lync join next meeting
l-ddk-calendar	1	delay the meeting event by 1 hours
l-ddk-calendar	1	show me my google calendar
l-ddk-calendar	1	help me to cancel this
l-ddk-calendar	1	neither
l-ddk-calendar	1	how long till my next appointment
l-ddk-calendar	1	start meeting
l-ddk-calendar	1	ok find out if that is possible by sending a meeting change notification to all attendees
l-ddk-calendar	1	meeting with morrison sun at 2 pm saturday
l-ddk-calendar	1	when is my meeting with martha and deborah
l-ddk-calendar	1	add a meeting with herman to my calendar
l-ddk-calendar	1	change big event to tomorrow
l-ddk-calendar	1	cancel my next appointment
l-ddk-calendar	1	when ' s my next doctors appointment
l-ddk-calendar	1	add vacation to my calendar from july 4th until july 29th
l-ddk-calendar	1	no, i won't
l-ddk-calendar	1	change shave tomorrow 8 30
l-ddk-calendar	1	schedule a calendar event for my sister
l-ddk-calendar	1	what is my next appointment
l-ddk-calendar	1	add the enviomential protection meeting from 9 am to 11 am
l-ddk-calendar	1	please remind the attendee that i am running late
l-ddk-calendar	1	yes sure
l-ddk-calendar	1	no, cancel please
l-ddk-calendar	1	how long do i have for lunch
l-ddk-calendar	1	i need to join the conference call
l-ddk-calendar	1	is this room busy tomorrow
l-ddk-calendar	1	what is the location of next meeting
l-ddk-calendar	1	schedule appointment yearly check up friday march one 10 am one hour
l-ddk-calendar	1	the next appointment after that
l-ddk-calendar	1	find the meeting around 5 to 8 pm
l-ddk-calendar	1	which weekend am i shopping with sarah
